Price,Close,High,Low,Open,Volume
Ticker,CL,CL,CL,CL,CL
Date,,,,,
2022-12-27,76.2442398071289,76.52083348579386,75.59567707566359,75.88180319806985,3078600
2022-12-28,75.176025390625,76.72113282631977,75.16648566910592,76.46361128203291,1918700
2022-12-29,75.70059967041016,75.9771933764792,75.30955113803398,75.62429645287207,1954200
2022-12-30,75.14741516113281,75.7768985384499,74.5942277276257,75.66245098439713,2238600
2023-01-03,75.4716796875,75.50983129104698,74.12687022667187,75.14740197236213,2920200
2023-01-04,75.9581069946289,76.42545142517373,75.5289141693678,75.53844661318271,3976800
2023-01-05,74.90896606445312,76.12024865075907,74.81359068608394,75.84365495981599,2295600
2023-01-06,76.28238677978516,76.74019145850433,75.50982955985103,75.72919945604816,2274500
2023-01-09,75.0901870727539,76.68297850639247,74.92804091936284,76.26331809449242,2826000
2023-01-10,74.68959045410156,75.31908100138797,74.412996784234,75.31908100138797,3397200
2023-01-11,73.56414794921875,75.0806433628631,73.14449483628823,74.81358939735965,9122200
2023-01-12,73.28754425048828,74.01241011259128,72.82019987470588,73.78350778438595,6059000
2023-01-13,74.25086212158203,74.39392882465671,73.03003983847101,73.14449465626572,3800100
2023-01-17,74.61329650878906,75.31908300573433,74.47022980999182,74.54653301957363,5615100
2023-01-18,72.79159545898438,74.70867175559376,72.7820557386342,74.38438675375892,3996300
2023-01-19,71.72335815429688,72.99187147272508,71.71382571250884,72.26700567981281,4436400
2023-01-20,72.40481567382812,72.5007908972121,71.05154086006145,71.74257418433038,11899800
2023-01-23,72.46240997314453,72.62556860907564,71.9249427853991,72.50080153261796,2463400
2023-01-24,72.88470458984375,72.93268854392123,71.50263783745552,72.35682983790637,4219100
2023-01-25,72.7215347290039,72.93268461841399,71.62740104973379,72.44320877198916,3142700
2023-01-26,72.4911880493164,72.75992159216868,72.09768745369409,72.5775708723417,3744000
2023-01-27,68.709716796875,70.10138335617137,68.08587409773101,69.91902528091569,13482900
2023-01-30,69.94780731201172,70.76361501485788,69.15120636969912,69.29516554319889,9191600
2023-01-31,71.53141784667969,71.54101756488416,70.31251724253399,70.4276845712296,5890100
2023-02-01,71.97293090820312,72.27046368073098,71.12833851823241,71.43546368935283,3722200
2023-02-02,70.76361846923828,71.21470277229115,70.36051079644047,71.19551065570103,5024700
2023-02-03,71.30108642578125,71.40666137434646,70.27413609900753,70.98436158008566,3861200
2023-02-06,70.8787841796875,71.41625862354732,70.33171733897402,71.21470113057467,4186900
2023-02-07,70.49488830566406,70.59087087053994,69.78466272472056,70.47569618615385,3755100
2023-02-08,70.40850067138672,70.71562578780467,69.88062594514946,70.17815866468335,3230100
2023-02-09,69.89983367919922,70.78281757838435,69.88063423827188,70.55247554434503,3740400
2023-02-10,70.59085845947266,70.76361679445714,69.80384989397452,69.9958003450949,3524300
2023-02-13,70.802001953125,71.06114312021258,70.50447655326337,70.8979845023814,3664300
2023-02-14,70.23574829101562,70.93638141229697,69.96701470666913,70.93638141229697,2382500
2023-02-15,69.7750473022461,70.05338056838117,69.38154670008268,69.93821323235285,4399200
2023-02-16,69.84223175048828,70.03418951751937,68.85367304820852,69.41033958893851,4701800
2023-02-17,71.52183532714844,71.94413516042049,70.02460111455301,70.02460111455301,5019100
2023-02-21,71.27229309082031,71.72338471203443,70.92677641595164,70.92677641595164,4098100
2023-02-22,71.41625213623047,72.02090259290208,71.2051022655846,71.50262763470941,3645600
2023-02-23,70.69644165039062,71.76177629754241,69.98620878903452,71.41626690971339,3008600
2023-02-24,70.18775177001953,70.40850138206703,69.82304297885459,70.33171827157743,3115000
2023-02-27,70.63883209228516,71.15710702153028,70.27412335945604,70.46607378253678,3434600
2023-02-28,70.35091400146484,70.6868309390965,69.93821395739165,70.34131428254963,3614300
2023-03-01,69.6310806274414,70.39888963382315,68.93044767820938,70.39888963382315,2880800
2023-03-02,70.802001953125,70.97476029036991,69.62149275065181,69.66947670283957,2916000
2023-03-03,70.9747543334961,71.1091211042492,70.30292047973057,71.02274560409641,2532600
2023-03-06,70.34131622314453,71.06114139040253,70.27413283376472,70.7348168402433,3001600
2023-03-07,68.62333679199219,70.41810362109217,68.19144459430558,70.30292895123675,6423000
2023-03-08,69.06483459472656,69.1416177145065,68.37380116158978,68.5561592404568,2942800
2023-03-09,68.46976470947266,69.61188962325693,68.06666438311588,69.4199391790223,4893200
2023-03-10,68.44097900390625,68.89207064293655,68.32581165602838,68.84408668880101,3694600
2023-03-13,68.62333679199219,70.18775428138133,68.47937028528308,68.47937028528308,5949900
2023-03-14,69.33355712890625,69.41034023643495,68.50815702907306,68.81528213674773,5098000
2023-03-15,69.99581146240234,70.12057854320308,68.67133556545076,68.67133556545076,5993500
2023-03-16,70.01499938964844,70.49488288737719,69.69828184620268,70.36051609380843,4256400
2023-03-17,69.29515075683594,70.11095828560316,68.94004177472365,70.11095828560316,9106100
