Price,Close,High,Low,Open,Volume
Ticker,UDR,UDR,UDR,UDR,UDR
Date,,,,,
2022-12-27,35.396385192871094,35.79151645595981,35.15746682174921,35.68124832602083,1712800
2022-12-28,34.86341857910156,35.66287221687014,34.82666487012256,35.479089650531584,1660100
2022-12-29,35.7547607421875,35.80989656214731,34.90936586830194,35.1115235307663,1170500
2022-12-30,35.58935546875,35.718002205194516,35.1574669918057,35.580167918444246,1337400
2023-01-03,35.46071243286133,36.10394968757056,35.065581126626846,35.80070791542553,1780900
2023-01-04,36.06718444824219,36.38880125136904,35.62610847308526,35.78232134735823,5832900
2023-01-05,34.57855224609375,35.80989064553097,34.52341643524365,35.71799762744747,2518300
2023-01-06,35.92456817626953,35.98954773077742,34.57855654224018,34.615688727993295,2282100
2023-01-09,35.71106719970703,36.3887137263863,35.65536891518197,35.84102632247833,3352700
2023-01-10,35.82245635986328,35.96170028558142,35.553253325405606,35.553253325405606,1185100
2023-01-11,37.38197326660156,37.419105452791904,36.0730938029136,36.175205544376944,1730000
2023-01-12,37.558345794677734,37.79041664641122,37.14990237043007,37.614044073897034,1411900
2023-01-13,37.27058029174805,37.65117634783358,36.982811160124285,37.12205508793711,1271700
2023-01-17,37.567630767822266,37.929660731451065,37.25201426650892,37.44695293290594,2851700
2023-01-18,37.1313362121582,37.72543702497351,37.02922447099554,37.688304838892506,2542500
2023-01-19,36.76930618286133,37.595477845479046,36.74145881391202,37.01994312676561,2227200
2023-01-20,37.11277389526367,37.11277389526367,36.35158170875435,36.787876086797695,2576400
2023-01-23,37.06635665893555,37.39125443436016,36.88069926964141,37.18703449314476,1507000
2023-01-24,37.71615219116211,37.87395865543986,36.57436413528015,37.15918007584809,1502300
2023-01-25,37.68830871582031,37.81827138047283,37.38197700194071,37.54906831537341,1508400
2023-01-26,38.087467193603516,38.486629343344696,37.84611506500475,37.8832472512877,1800400
2023-01-27,38.960052490234375,39.28495023926121,37.99463697724054,38.059616527045904,2812100
2023-01-30,38.39380645751953,39.07145299342613,38.38452163941201,38.68157207868283,2012700
2023-01-31,39.53559112548828,39.572723312275514,38.347389477258645,38.403084216319264,6169000
2023-02-01,39.75837707519531,39.96259700163958,38.848656287565746,39.3313640483684,2273100
